source_id;target_id;verified;title-title;artist-artist;album-album
78;6543;false;0.4022505283355713;0.0;0.0
18487;8771;false;0.4652298092842102;0.0;0.0
18388;12947;false;0.313852459192276;0.0;0.0
16852;17142;false;0.0;0.0;0.46727505326271057
13120;18776;false;0.386823445558548;0.0;0.0
3122;14051;false;0.3247027099132538;0.0;0.0
8515;10621;false;0.359359472990036;0.0;0.0
5866;18848;false;0.41269877552986145;0.0;0.0
3485;16302;false;0.3342803418636322;0.0;0.0
7164;2605;false;0.0;0.32255086302757263;0.0
14769;1004;false;0.3171287477016449;0.0;0.0
9968;6592;false;0.4917604923248291;0.0;0.0
5698;10068;false;0.0;0.4545726180076599;0.0
6523;868;false;0.3134937584400177;0.0;0.0
5380;12629;false;0.3027958869934082;0.0;0.0
13852;12712;false;0.0;0.3227178156375885;0.0
10674;3375;false;0.3291455805301666;0.0;0.0
18736;11035;false;0.3989865183830261;0.0;0.0
12103;3538;false;0.3023585081100464;0.0;0.0
18396;18219;false;0.0;0.5049742460250854;0.0
9330;14992;false;0.0;0.4436787962913513;0.0
13437;7100;false;0.0;1.0;0.0
9040;18131;false;0.3957832157611847;0.0;0.0
9913;13995;false;0.32030051946640015;0.0;0.0
11614;5612;false;0.0;0.0;0.4777827858924866
559;3382;false;0.3251986801624298;0.0;0.0
5874;9725;false;0.0;0.37030425667762756;0.0
224;17714;false;0.0;0.39722564816474915;0.0
17530;12329;false;0.30161067843437195;0.0;0.0
959;14821;false;0.43648257851600647;0.0;0.0
3667;11526;false;0.0;0.30411648750305176;0.0
8876;14540;false;0.35583770275115967;0.0;0.0
8465;12694;false;0.49825379252433777;0.0;0.0
16095;17147;false;0.0;1.0;0.0
13566;16132;false;0.3807904124259949;0.0;0.0
11806;1455;false;0.0;0.30349811911582947;0.0
11698;9952;false;0.3184450566768646;0.0;0.0
12611;3442;false;0.0;0.35228168964385986;0.0
2771;18773;false;0.3753484785556793;0.0;0.0
17255;16673;true;0.7071067690849304;1.0;0.0
8964;13940;false;0.0;0.4246238172054291;0.0
13764;5126;false;0.0;0.5304763317108154;0.0
8682;18250;false;0.0;0.41067028045654297;0.0
6132;3964;false;0.35897693037986755;0.0;0.0
5427;8901;false;1.0;0.0;0.0
9958;2986;false;0.0;0.3127017319202423;0.0
8693;18027;false;0.0;0.3898009657859802;0.0
12852;13803;false;0.31148189306259155;0.0;0.0
6493;6598;false;0.0;0.5158717632293701;0.0
11613;1981;false;0.0;0.34623706340789795;0.0
5839;12967;false;1.0;0.0;0.0
6724;10228;false;0.0;0.9999999403953552;0.0
16287;13534;false;0.0;0.5112339854240417;0.0
5088;18776;false;0.36634817719459534;0.0;0.0
6056;19157;false;0.0;0.31963735818862915;0.0
13966;7945;true;1.0;1.0;1.0
8199;7018;false;0.3541067838668823;0.0;0.0
18396;16355;false;0.3167353868484497;0.0;0.0
15915;712;false;0.0;1.0;0.0
16743;12077;false;0.0;0.30138930678367615;0.0
19045;4952;false;0.44819366931915283;0.0;0.0
1578;18127;false;0.525288999080658;0.0;0.0
16591;15459;true;0.6661892533302307;1.0;0.0
7639;5359;false;0.36468979716300964;0.0;0.0
6762;3007;false;0.0;0.7588271498680115;0.0
13587;6108;false;0.0;0.4050725996494293;0.0
3639;6375;false;0.45349952578544617;0.0;0.0
5184;6269;false;0.3261331617832184;0.0;0.0
14068;4936;false;0.42843228578567505;0.0;0.0
12214;672;false;0.0;0.3022403419017792;0.0
2724;6639;true;0.7674704194068909;1.0;0.0
4917;14297;false;0.3350406289100647;0.0;0.0
19321;7064;false;0.0;0.30377376079559326;0.0
10346;6613;false;0.0;0.3485545814037323;0.0
14186;12253;false;0.0;0.37947914004325867;0.0
15669;3905;false;0.0;0.4451080560684204;0.0
4355;15157;false;0.0;0.340962678194046;0.0
12727;3688;false;0.7683736681938171;0.0;0.0
8470;19147;false;0.0;0.302896648645401;0.0
15460;14507;false;0.0;0.3644113540649414;0.0
1938;1387;false;0.31867170333862305;0.0;0.0
9290;18870;false;0.0;0.4294402301311493;0.0
10775;3391;false;0.4226040244102478;0.0;0.0
13223;15545;false;0.3435148298740387;0.0;0.0
1668;16881;false;0.3165499269962311;0.0;0.0
18873;15338;true;0.6595721244812012;0.9672433137893677;0.0
9949;4190;false;0.0;0.37253445386886597;0.0
7548;9168;false;0.3116791248321533;0.0;0.0
1701;15022;false;0.5229383707046509;0.0;0.0
6724;5829;false;0.0;0.9999999403953552;0.0
19327;866;false;0.0;0.5145325064659119;0.0
13278;8881;false;0.526594340801239;0.0;0.0
12525;3133;false;0.0;0.6545382738113403;0.0
10433;167;false;0.0;0.5556372404098511;0.0
15764;8589;false;0.0;1.0;0.0
2217;2821;false;0.39020559191703796;0.0;0.0
18420;10558;false;0.5246713757514954;0.0;0.0
3485;450;false;0.3093292713165283;0.0;0.0
16771;2707;false;0.3288610279560089;0.0;0.0
15687;18602;false;0.0;0.406762033700943;0.0
18057;12482;false;0.36302873492240906;0.0;0.0
15764;820;false;0.3332768380641937;0.0;0.0
17335;712;false;0.0;0.3005531430244446;0.0
13721;6085;false;0.0;0.37683600187301636;0.0
15833;1969;false;0.337473601102829;0.0;0.0
3973;10844;false;0.5519936084747314;0.0;0.0
5874;19193;true;0.6849029660224915;1.0;0.0
217;15975;false;0.0;0.3971985876560211;0.0
12420;18535;false;0.5263060927391052;0.0;0.0
19065;14741;false;0.0;0.46552273631095886;0.0
9578;8589;false;0.0;0.40403473377227783;0.0
11806;13905;false;0.0;0.44781234860420227;0.0
4158;14159;true;0.6127341985702515;1.0;0.0
13662;13759;false;0.45979228615760803;0.0;0.0
4628;14980;false;0.35764190554618835;0.0;0.0
819;9;false;0.34644660353660583;0.0;0.0
18427;13328;false;0.0;1.0;0.0
7409;5307;false;0.0;0.43059971928596497;0.0
946;12441;false;0.0;0.32755231857299805;0.0
4031;14648;false;0.38843876123428345;0.0;0.0
11855;10974;false;0.0;0.32561758160591125;0.0
895;16895;false;0.5266624093055725;0.0;0.0
1358;12383;true;0.6502270102500916;1.0;0.0
18396;18967;false;0.0;0.4390173852443695;0.0
4456;15295;false;0.49008801579475403;0.0;0.0
17255;11344;false;0.0;0.43494942784309387;0.0
14404;4583;false;0.0;0.4270855784416199;0.0
2333;9686;false;0.3740198016166687;0.0;0.0
4654;18023;false;0.4685753285884857;0.0;0.0
17810;13338;false;0.34402263164520264;0.0;0.0
4883;14159;false;0.0;0.725736141204834;0.0
15971;826;true;0.6077344417572021;1.0;0.0
14322;6592;false;0.0;0.4601331353187561;0.0
2807;10124;false;0.4109530746936798;0.0;0.0
3129;18092;false;0.0;0.0;0.3317999541759491
5659;18413;false;0.4083409309387207;0.0;0.0
17004;17526;false;0.0;0.45847707986831665;0.0
14398;14258;false;0.0;0.0;0.42171695828437805
3259;4112;false;0.0;0.340962678194046;0.0
1556;16608;false;0.0;1.0;0.0
3581;7024;false;0.3467645049095154;0.0;0.0
13845;10948;false;0.0;1.0;0.0
1450;10913;false;0.0;0.3017359673976898;0.0
3980;13731;false;0.0;0.3307783007621765;0.0
298;8941;true;0.537686288356781;1.0;0.0
15036;4633;false;0.5207394957542419;0.0;0.0
1228;15784;false;0.3010462820529938;0.0;0.0
16125;1624;false;0.0;0.3711974024772644;0.0
12214;8195;false;0.3002123236656189;0.0;0.0
17446;6444;false;0.0;0.433621883392334;0.0
16441;474;false;0.0;0.5764098763465881;0.0
11241;10163;false;0.3510003685951233;0.0;0.0
14848;4;false;0.3691011369228363;0.0;0.0
5977;5655;false;0.0;1.0;0.0
14153;7120;false;0.0;0.3300779163837433;0.0
3951;5231;false;0.3106495141983032;0.0;0.0
11834;9592;false;0.0;0.353728324174881;0.0
11439;8903;true;0.6916622519493103;1.0;0.0
484;4258;false;0.0;0.3179854154586792;0.0
2037;7100;false;0.0;1.0;0.0
13144;11874;false;0.0;0.5674923658370972;0.0
5013;16477;false;0.0;0.323078453540802;0.0
13974;5332;false;0.0;0.33012133836746216;0.0
17261;4758;false;0.30076178908348083;0.0;0.0
19282;1489;false;0.0;0.3000048100948334;0.0
8865;3467;false;0.3106151521205902;0.0;0.0
11446;14026;false;0.47822052240371704;0.0;0.0
5640;17247;false;0.3844127655029297;0.0;0.0
1087;13406;false;0.0;1.0;0.0
8153;14112;false;0.5040342211723328;0.0;0.0
14951;5269;false;0.32604140043258667;0.0;0.0
16447;5354;false;0.0;0.9529716968536377;0.0
12690;13704;false;0.4986976683139801;0.0;0.0
16857;2078;false;0.0;0.3206264078617096;0.0
12302;14617;false;0.0;0.7071067690849304;0.0
6724;8511;false;0.0;0.9999999403953552;0.0
5558;9512;false;0.0;0.4326545298099518;0.0
12718;17955;false;0.4453296363353729;0.0;0.0
12721;14922;false;0.3590778112411499;0.0;0.0
6980;4334;false;0.0;0.30184075236320496;0.0
2049;9779;false;0.0;0.4150552451610565;0.0
16798;3690;false;0.6041914820671082;0.9750593900680542;0.0
6438;13918;false;0.0;1.0;0.0
5711;17191;true;0.7665203809738159;1.0;0.0
6142;4758;false;0.5249726176261902;0.0;0.0
11251;12944;false;0.3918595314025879;0.0;0.0
17605;5689;false;0.0;0.0;0.4215869903564453
12605;8046;false;0.34055736660957336;0.0;0.0
15142;12582;false;0.0;0.0;0.31319257616996765
9139;5844;false;0.0;1.0;0.0
14936;5821;false;0.4477632939815521;0.0;0.0
9290;6581;false;0.0;0.4779922366142273;0.0
18387;10088;false;0.0;0.33903011679649353;0.0
1111;11709;false;0.38596948981285095;0.0;0.0
14725;7282;false;0.0;1.0;0.0
8753;8332;false;0.5490128993988037;0.0;0.0
2283;899;false;0.31111839413642883;0.0;0.0
7895;4601;false;0.324726402759552;0.0;0.0
6060;2245;false;0.0;0.3005531430244446;0.0
17574;12634;false;0.34882408380508423;0.0;0.0
6278;5790;false;0.3370574414730072;0.0;0.0
1755;1527;false;0.0;0.3034079372882843;0.0
7045;18171;false;0.0;0.5386624336242676;0.0
2454;18596;false;0.5115727186203003;0.0;0.0
17633;19114;false;0.33733993768692017;0.0;0.0
12345;8539;false;0.0;0.6169115304946899;0.0
2776;16838;false;0.3793860673904419;0.0;0.0
9303;7319;false;0.3512219190597534;0.0;0.0
13405;12065;false;0.0;0.636983335018158;0.0
11268;13590;false;0.0;0.40764233469963074;0.0
12017;10533;false;0.38923248648643494;0.0;0.0
2333;16488;false;0.34007322788238525;0.0;0.0
17621;6804;false;0.6504271030426025;0.0;0.0
12690;9296;false;0.3711361587047577;0.0;0.0
11068;19018;false;0.4242517948150635;0.0;0.0
15261;3382;false;0.704496443271637;0.0;0.0
9747;19077;false;0.0;0.30517762899398804;0.0
1420;16289;false;0.4162066578865051;0.0;0.0
16629;9469;false;0.0;0.44305312633514404;0.0
12632;12360;false;0.0;1.0;0.0
17409;13435;false;0.0;0.6976235508918762;0.0
18600;10497;false;0.5103214979171753;0.0;0.0
10975;8156;true;0.7789586782455444;1.0;0.0
13920;15537;false;0.3373008370399475;0.0;0.0
7940;13697;false;0.3422408103942871;0.0;0.0
12659;19147;false;0.0;0.4525011479854584;0.0
10716;13551;false;0.0;0.3116892874240875;0.0
5197;16673;false;0.0;0.6878235936164856;0.0
3282;7812;false;0.0;0.35889533162117004;0.0
5796;2382;false;0.4565492272377014;0.0;0.0
13587;18442;false;0.0;0.33912694454193115;0.0
14344;17983;false;0.34426411986351013;0.0;0.0
10565;13630;false;0.0;0.3699031472206116;0.0
10357;10568;false;0.0;1.0;0.0
3206;8484;false;0.4492059350013733;0.0;0.0
894;18250;false;0.0;0.38346463441848755;0.0
9089;12692;false;0.3553321659564972;0.0;0.0
5442;9662;false;0.31745579838752747;0.0;0.0
8678;8156;false;0.4513719975948334;0.0;0.0
12877;9223;false;0.311984121799469;0.0;0.0
17385;11231;false;0.5420705676078796;0.0;0.0
13356;4527;false;0.0;0.4337599277496338;0.0
819;16741;false;0.39234939217567444;0.0;0.0
14332;6052;false;0.3343590497970581;0.0;0.0
6132;16069;false;0.30050569772720337;0.0;0.0
6009;10329;false;0.4086190164089203;0.0;0.0
11804;13076;false;0.30142998695373535;0.0;0.0
543;11025;false;0.5051634311676025;0.0;0.0
2071;35;false;0.30915239453315735;0.0;0.0
17010;9524;false;0.0;0.5581457614898682;0.0
7956;12708;false;0.0;1.0;0.0
1681;4194;false;0.0;0.0;0.4268801510334015
14919;6870;false;0.0;0.4662543833255768;0.0
12632;5220;false;0.0;1.0;0.0
7447;12329;false;0.31687048077583313;0.0;0.0
5979;17684;false;0.3178577423095703;0.0;0.0
11219;15144;false;0.0;1.0;0.0
16519;662;false;0.0;0.4355841875076294;0.0
15314;8694;false;0.0;1.0;0.0
6191;18999;false;0.31165215373039246;0.0;0.0
18582;1004;false;0.30285313725471497;0.0;0.0
2542;12558;false;0.0;0.3231094181537628;0.0
4749;2743;false;0.5649083852767944;0.0;0.0
10670;18442;false;0.0;0.49550971388816833;0.0
17960;3188;false;0.38841763138771057;0.0;0.0
13447;820;false;0.41525858640670776;0.0;0.0
251;11655;false;0.3506670594215393;0.0;0.0
11871;5402;false;0.431877464056015;0.0;0.0
8726;12558;true;0.9584586024284363;1.0;0.0
2640;16595;false;0.4942609965801239;0.0;0.0
5558;16608;false;0.0;0.4326545298099518;0.0
14485;13026;false;0.32199230790138245;0.0;0.0
2960;5232;false;0.3017098307609558;0.0;0.0
4206;2743;false;0.0;0.3095678687095642;0.0
12119;3074;false;0.0;0.33132731914520264;0.0
17969;7115;false;0.0;0.3818379342556;0.0
13764;64;false;0.36471691727638245;0.0;0.0
10365;8062;false;0.0;1.0;0.0
4885;5931;false;0.3637171685695648;0.0;0.0
2072;15479;true;0.7885611653327942;1.0;0.0
10505;13113;false;1.0;0.0;0.0
7824;13360;false;0.3539360463619232;0.0;0.0
2757;15362;false;0.47000977396965027;0.0;0.0
3011;4700;false;0.0;0.39607131481170654;0.0
12887;3369;false;0.41345810890197754;0.0;0.0
965;17482;false;0.39737415313720703;0.0;0.0
7423;5;false;0.38681143522262573;0.0;0.0
5498;2857;false;0.0;0.6131619811058044;0.0
3676;12253;false;0.0;0.3001790940761566;0.0
19087;14922;false;0.3218476176261902;0.0;0.0
7973;11680;false;0.3509959876537323;0.0;0.0
8583;9664;false;0.34885624051094055;0.0;0.0
13014;19150;false;0.37435024976730347;0.0;0.0
13031;9828;true;0.713922917842865;1.0;0.0
13298;14995;false;0.44671741127967834;0.0;0.0
4054;15603;false;0.0;0.984175980091095;0.0
15778;15323;false;0.0;0.472729355096817;0.0
18470;10817;false;0.0;1.0;0.0
4708;14335;false;0.4194738566875458;0.0;0.0
17957;5363;false;0.0;0.36626720428466797;0.0
15597;10806;false;0.0;0.38018107414245605;0.0
5250;12975;false;0.0;0.32927292585372925;0.0
6365;12959;false;0.3937026858329773;0.0;0.0
5663;9095;true;0.7356144189834595;1.0;0.0
14165;17915;false;0.0;0.3366333246231079;0.0
12054;9996;false;0.0;1.0;0.0
3485;6375;false;0.42808449268341064;0.0;0.0
11816;17999;false;0.0;0.6908793449401855;0.0
14449;10255;false;0.3488728404045105;0.0;0.0
5173;7123;false;0.5850065350532532;0.0;0.0
2692;7289;false;0.0;0.4187280833721161;0.0
11328;9368;false;0.0;0.0;0.30539703369140625
13861;12135;false;0.0;0.44277966022491455;0.0
3282;127;false;0.41332146525382996;0.0;0.0
8333;10974;false;0.0;0.3857002556324005;0.0
7406;640;false;0.4802013039588928;0.0;0.0
9605;17119;false;0.0;0.461048424243927;0.0
14815;9038;false;0.0;0.5198741555213928;0.0
18616;10239;false;0.0;0.5437184572219849;0.0
463;501;false;0.3009856343269348;0.0;0.0
13920;3690;false;0.334565669298172;0.0;0.0
4636;1252;false;0.38597559928894043;0.0;0.0
10055;1161;false;0.3231109380722046;0.0;0.0
916;10009;false;0.36887669563293457;0.0;0.0
6912;1061;false;0.3065944314002991;0.0;0.0
7719;1826;false;0.46926257014274597;0.0;0.0
1422;6131;false;0.4748800992965698;0.0;0.0
11864;4710;false;0.3163500130176544;0.0;0.0
9678;15897;false;0.0;0.7071067690849304;0.0
15342;5860;false;0.31035545468330383;0.0;0.0
19006;15096;false;0.0;0.39593827724456787;0.0
9785;9770;false;0.0;0.33699390292167664;0.0
3685;16289;false;0.42540067434310913;0.0;0.0
16922;7215;false;0.0;0.40935683250427246;0.0
4735;18413;false;0.3939790725708008;0.0;0.0
17024;15419;true;0.6294794082641602;1.0;0.0
11716;9406;false;0.39582112431526184;0.0;0.0
11869;14540;false;0.3483487069606781;0.0;0.0
2268;1756;false;0.4493546783924103;0.0;0.0
13713;6218;false;0.3224221169948578;0.0;0.0
1306;7476;false;0.3790065050125122;0.0;0.0
15890;13942;false;0.34842953085899353;0.0;0.0
15565;13989;false;0.0;0.5365597605705261;0.0
9119;4376;false;0.0;0.3188636004924774;0.0
4080;18413;false;0.4475564956665039;0.0;0.0
18730;18081;false;0.0;0.3025568127632141;0.0
12443;7768;false;0.4329971373081207;0.0;0.0
5000;12814;false;0.37304526567459106;0.0;0.0
13890;4017;false;0.0;0.30556875467300415;0.0
9858;12939;false;0.0;0.43973615765571594;0.0
11541;14621;false;0.372813880443573;0.0;0.0
18101;3511;false;0.4462544620037079;0.0;0.0
12827;3657;false;0.3064200282096863;0.0;0.37004512548446655
9781;10184;false;0.33731964230537415;0.0;0.0
17633;4875;false;0.30166080594062805;0.0;0.0
833;8050;false;0.0;0.545509934425354;0.0
4469;9767;false;0.0;0.39467304944992065;0.0
15454;16113;false;0.0;0.34143057465553284;0.0
8199;16862;false;0.3334430158138275;0.0;0.0
8192;11406;false;0.0;0.41801509261131287;0.0
6493;5761;false;0.3499368131160736;0.0;0.0
9264;1401;false;0.39639902114868164;0.0;0.0
1363;4252;false;0.36871933937072754;0.0;0.0
14936;8406;false;0.550127387046814;0.0;0.0
2053;1932;false;0.0;0.30239516496658325;0.0
5339;9230;false;0.5125830769538879;0.0;0.0
